ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Sun-1991-1004-798	1660	LOSE	798	lose
Sun-1991-1004-682	1660	LOSE	682	lose (a game)
Sun-1991-1004-677			677	lose / misplace
Sun-1991-1004-162	1392	LOUSE	162	louse
Sun-1991-1004-719	923	LOVE	719	love
Sun-1991-1004-803	721	LOW	803	low
Sun-1991-1004-394	768	LUNCH	394	lunch
Sun-1991-1004-274	688	LUNG	274	lung
Sun-1991-1004-303	2321	MAD PERSON	303	mad person
Sun-1991-1004-168	2640	LARVA	168	maggot
Sun-1991-1004-146	2039	MAGPIE	146	magpie
Sun-1991-1004-193	506	MAIZE	193	maize
Sun-1991-1004-656			656	make bed
Sun-1991-1004-288	3059	MALARIA	288	malaria
Sun-1991-1004-290	1554	MAN	290	man (male person)
Sun-1991-1004-794			794	manage
Sun-1991-1004-819	1198	MANY	819	many / much
Sun-1991-1004-522			522	mark
Sun-1991-1004-483	633	MARKET	483	marketplace
Sun-1991-1004-696	2163	MARRY (AS WOMAN)	696	marry (a man)
Sun-1991-1004-697	203	MARRY	697	marry (a woman)
Sun-1991-1004-386	195	MAT	386	mat
Sun-1991-1004-465	1133	MATCH	465	match
Sun-1991-1004-526			526	means / method
Sun-1991-1004-615	1506	MEASURE	615	measure
Sun-1991-1004-399	634	MEAT	399	meat / flesh
Sun-1991-1004-509	1372	MEDICINE	509	medicine
Sun-1991-1004-202	507	MELON	202	melon
Sun-1991-1004-772	2334	MELT	772	melt
Sun-1991-1004-467			467	metal weight on steelyard
Sun-1991-1004-56	1093	MIDDLE	56	middle
Sun-1991-1004-281	635	MILK	281	milk
Sun-1991-1004-611	93	DRAW MILK	611	milk
Sun-1991-1004-434	636	MILL	434	mill
Sun-1991-1004-635			635	mince (meat) with knife
Sun-1991-1004-458	1171	MIRROR	458	mirror
Sun-1991-1004-968			968	monetary unit / dollar
Sun-1991-1004-485	1559	MONEY	485	money
Sun-1991-1004-128	1350	MONKEY	128	monkey
Sun-1991-1004-74	1370	MONTH	74	month
Sun-1991-1004-75	2463	MOON OR MONTH	75	month (intercalary)
Sun-1991-1004-3	1313	MOON	3	moon
Sun-1991-1004-103	1339	MORNING	103	morning
Sun-1991-1004-436			436	mortar
Sun-1991-1004-165	1509	MOSQUITO	165	mosquito
Sun-1991-1004-384	2795	MOSQUITO NET	384	mosquito net
Sun-1991-1004-998			998	most (superlative degree)
Sun-1991-1004-320	1216	MOTHER	320	mother
Sun-1991-1004-332	1050	MOTHER-IN-LAW	332	mother-in-law
Sun-1991-1004-25	639	MOUNTAIN	25	mountain
Sun-1991-1004-242	674	MOUTH	242	mouth
Sun-1991-1004-507	2590	HARMONICA	507	mouth organ
Sun-1991-1004-591	765	MOVE	591	move something to a new place
Sun-1991-1004-32	640	MUD	32	mud
Sun-1991-1004-112	890	MULE	112	mule
Sun-1991-1004-843			843	multicolored
Sun-1991-1004-219	641	MUSHROOM	219	mushroom
Sun-1991-1004-302	1666	MUTE	302	mute
Sun-1991-1004-360	502	NAIL (TOOL)	360	nail (tool)
Sun-1991-1004-517	1405	NAME	517	name
Sun-1991-1004-816	1267	NARROW	816	narrow
Sun-1991-1004-314			314	nationality
Sun-1991-1004-818	1942	NEAR	818	near
Sun-1991-1004-248	1333	NECK	248	neck
Sun-1991-1004-420	1382	NEEDLE (FOR SEWING)	420	needle
Sun-1991-1004-343	1063	NEPHEW	343	nephew
Sun-1991-1004-368	539	NEST	368	nest
Sun-1991-1004-866	1231	NEW	866	new
Sun-1991-1004-344	1642	NIECE	344	niece
Sun-1991-1004-105	1233	NIGHT	105	night
Sun-1991-1004-919	1483	NINE	919	nine
Sun-1991-1004-929	1714	NINETEEN	929	nineteen
Sun-1991-1004-938	1724	NINETY	938	ninety
Sun-1991-1004-163	267	NIT	163	nit
Sun-1991-1004-403	973	NOODLE	403	noodles
Sun-1991-1004-104	12	MIDDAY	104	noon
Sun-1991-1004-50	1598	NORTH	50	north
Sun-1991-1004-240	1221	NOSE	240	nose
Sun-1991-1004-106	1376	NOW	106	now
Sun-1991-1004-180	644	OAK	180	oak
Sun-1991-1004-306			306	official
Sun-1991-1004-994	1852	OFTEN	994	often
Sun-1991-1004-397	1484	OIL (ORGANIC SUBSTANCE)	397	oil
Sun-1991-1004-857	565	OLD (OF MAN)	857	old (of people)
Sun-1991-1004-867	2113	OLD (USED)	867	old (things)
Sun-1991-1004-292	725	OLD PERSON	292	old person
Sun-1991-1004-911	1493	ONE	911	one
Sun-1991-1004-209	2366	ONION	209	onion (green)
Sun-1991-1004-658			658	open (door)
Sun-1991-1004-531	1156	OPEN	531	open (eye)
Sun-1991-1004-659			659	open (lid)
Sun-1991-1004-799			799	oppose
Sun-1991-1004-980			980	others
Sun-1991-1004-133	15	OTTER	133	otter
Sun-1991-1004-60	762	OUTSIDE	60	outside
Sun-1991-1004-757			757	overflow
Sun-1991-1004-704	369	OWE	704	owe
Sun-1991-1004-901	1783	PAIN	901	pain / ache
Sun-1991-1004-958	1888	PAIR	958	pair
Sun-1991-1004-379	809	TROUSERS	379	pants / trousers
Sun-1991-1004-490	648	PAPER	490	paper
Sun-1991-1004-742	558	PASS BY	742	pass by
Sun-1991-1004-107	2914	ONCE (IN THE PAST)	107	past, in the
Sun-1991-1004-626	1069	GLUE	626	paste / glue / stick
Sun-1991-1004-653			653	patch
Sun-1991-1004-705			705	pay indemnity to
Sun-1991-1004-214	2043	PEACH	214	peach
Sun-1991-1004-198	2364	PEANUT	198	peanut
Sun-1991-1004-491	794	PEN	491	pen
Sun-1991-1004-492	2578	PENCIL	492	pencil
Sun-1991-1004-212	1385	PEPPER	212	pepper, hot / chili
Sun-1991-1004-215	2044	PERSIMMON	215	persimmon
Sun-1991-1004-289	683	PERSON	289	person
Sun-1991-1004-435	225	PESTLE	435	pestle
Sun-1991-1004-141	3060	PHEASANT	141	pheasant
Sun-1991-1004-279	3061	PHLEGM	279	phlegm
Sun-1991-1004-669	2148	PICK	669	pick / select
Sun-1991-1004-556	371	PICK UP	556	pick up
Sun-1991-1004-115	1337	PIG	115	pig
Sun-1991-1004-140	3062	PIGEON	140	pigeon
Sun-1991-1004-670	1576	PILE UP	670	pile up (e.g. earth)
Sun-1991-1004-387	1044	PILLOW	387	pillow
Sun-1991-1004-179	1740	PINE	179	pine
Sun-1991-1004-29	652	PLAIN	29	plain
Sun-1991-1004-235	333	PLAIT	235	plait
Sun-1991-1004-598	653	PLANT (VEGETATION)	598	plant
Sun-1991-1004-449	480	PLATE	449	plate
Sun-1991-1004-680	1413	PLAY	680	play
Sun-1991-1004-414	2154	PLOUGH (INSTRUMENT)	414	plough
Sun-1991-1004-595	1921	PLOUGH	595	plough
Sun-1991-1004-806	372	POINTED	806	pointed
Sun-1991-1004-510	655	POISON	510	poison
Sun-1991-1004-351	281	POST	351	pole
Sun-1991-1004-21	2035	POND	21	pond
Sun-1991-1004-909	1674	POOR	909	poor
Sun-1991-1004-441	2056	WOK	441	pot / wok
Sun-1991-1004-195	593	POTATO	195	potato
Sun-1991-1004-600	1487	POUR	600	pour (liquid) into
Sun-1991-1004-671	1913	PRESS	671	press
Sun-1991-1004-486	657	PRICE	486	price
Sun-1991-1004-637			637	prick
Sun-1991-1004-796			796	protect
Sun-1991-1004-594			594	pry
Sun-1991-1004-562	1455	PULL	562	pull
Sun-1991-1004-606			606	pull (out)
Sun-1991-1004-203	864	PUMPKIN	203	pumpkin
Sun-1991-1004-286	1808	PUS	286	pus
Sun-1991-1004-563	1452	PUSH	563	push
Sun-1991-1004-660	998	PUT	660	put / place
Sun-1991-1004-646	158	PUT ON	646	put on / wear
Sun-1991-1004-385	2048	QUILT	385	quilt
Sun-1991-1004-121	1136	RABBIT	121	rabbit
Sun-1991-1004-475			475	railroad
Sun-1991-1004-750	1253	RAIN (RAINING)	750	rain
Sun-1991-1004-8	658	RAIN (PRECIPITATION)	8	rain
Sun-1991-1004-16	1733	RAINBOW	16	rainbow
Sun-1991-1004-378			378	raincoat (of leaves, hemp fibe
Sun-1991-1004-415	338	RAKE	415	rake
Sun-1991-1004-596			596	rake
Sun-1991-1004-200	3063	RAMIE	200	ramie
Sun-1991-1004-134	1490	RAT	134	rat / mouse
Sun-1991-1004-868	1959	RAW	868	raw
Sun-1991-1004-561			561	reach out(hand)
Sun-1991-1004-546	724	READ	546	read
Sun-1991-1004-837	156	RED	837	red
Sun-1991-1004-588			588	refine
Sun-1991-1004-347	1644	RELATIVES	347	relative
Sun-1991-1004-725	707	REMEMBER	725	remember
Sun-1991-1004-586	2243	REPAIR	586	repair
Sun-1991-1004-581	168	REST	581	rest
Sun-1991-1004-747	421	RETREAT	747	retreat
Sun-1991-1004-693	581	COME BACK	693	return
Sun-1991-1004-739	581	COME BACK	739	return / go back
Sun-1991-1004-392	1191	COOKED RICE	392	rice (cooked)
Sun-1991-1004-186	926	RICE	186	rice (plant)
Sun-1991-1004-390			390	rice (uncooked)
Sun-1991-1004-910	712	RICH	910	rich
Sun-1991-1004-571	367	RIDE	571	ride
Sun-1991-1004-54	1019	RIGHT	54	right
Sun-1991-1004-902	2231	CORRECT (SOMETHING OR SOMEBODY)	902	right / correct
Sun-1991-1004-827	84	JUST	827	right, just, upright
Sun-1991-1004-375	1374	RING	375	ring
Sun-1991-1004-751	568	RISE (MOVE UPWARDS)	751	rise (of the sun)
Sun-1991-1004-18	666	RIVER	18	river
Sun-1991-1004-474	667	ROAD	474	road / way
Sun-1991-1004-714	2073	ROB (VERB)	714	rob
Sun-1991-1004-131			131	roebuck
Sun-1991-1004-762	827	ROLL	762	roll (e.g. rock)
Sun-1991-1004-136	1511	ROOSTER	136	rooster
Sun-1991-1004-222	670	ROOT	222	root
Sun-1991-1004-422	1218	ROPE	422	rope
Sun-1991-1004-792	569	SPOIL (BECOME SPOILED)	792	rot / spoil
Sun-1991-1004-763			763	rotate / spin
Sun-1991-1004-807	1395	ROUND	807	round
Sun-1991-1004-643	1449	RUB	643	rub (to soften animal skin)
Sun-1991-1004-573	1519	RUN	573	run
Sun-1991-1004-39	3064	RUST	39	rust
Sun-1991-1004-431	3065	SADDLE	431	saddle
Sun-1991-1004-280	1503	SALIVA	280	saliva / spittle
Sun-1991-1004-398	1274	SALT	398	salt
Sun-1991-1004-891	1091	SALTY	891	salty
Sun-1991-1004-43	671	SAND	43	sand
Sun-1991-1004-700	2008	RESCUE	700	save / rescue
Sun-1991-1004-419	1948	SAW	419	saw
Sun-1991-1004-545	1458	SAY	545	say / speak
Sun-1991-1004-369	3066	TURBAN	369	scarf for the head / turban
Sun-1991-1004-559	2064	SCATTER (SEEDS)	559	scatter / broadcast
Sun-1991-1004-527	673	SCHOOL	527	school
Sun-1991-1004-460	356	SHEARS	460	scissors
Sun-1991-1004-708	299	SCOLD	708	scold
Sun-1991-1004-644			644	scoop
Sun-1991-1004-555	1436	SCRATCH	555	scratch
Sun-1991-1004-19	1474	SEA	19	sea
Sun-1991-1004-678	1468	LOOK FOR	678	search
Sun-1991-1004-529	1409	SEE	529	see
Sun-1991-1004-220	714	SEED	220	seed
Sun-1991-1004-221	3050	SEEDLING	221	seedling
Sun-1991-1004-979	1993	SELF	979	self
Sun-1991-1004-617	1571	SELL	617	sell
Sun-1991-1004-752	160	SET (HEAVENLY BODIES)	752	set (of the sun)
Sun-1991-1004-917	1704	SEVEN	917	seven
Sun-1991-1004-927	2453	SEVENTEEN	927	seventeen
Sun-1991-1004-936	1721	SEVENTY	936	seventy
Sun-1991-1004-520	1388	SHADE	520	shadow
Sun-1991-1004-805	193	SHALLOW	805	shallow
Sun-1991-1004-870	1396	SHARP	870	sharp
Sun-1991-1004-640	251	SHARPEN (SOMETHING)	640	sharpen
Sun-1991-1004-651	231	SHAVE	651	shave (hair of head)
Sun-1991-1004-118	1331	SHEEP	118	sheep
Sun-1991-1004-382	1381	SHOE	382	shoe
Sun-1991-1004-688	1172	SHOOT	688	shoot
Sun-1991-1004-484	746	SHOP	484	shop
Sun-1991-1004-810	1645	SHORT	810	short
Sun-1991-1004-250	1482	SHOULDER	250	shoulder
Sun-1991-1004-410	341	SICKLE	410	sickle
Sun-1991-1004-55	682	SIDE	55	side
Sun-1991-1004-433			433	sieve
Sun-1991-1004-605	86	SIEVE	605	sieve
Sun-1991-1004-389	1641	SILK	389	silk (cloth)
Sun-1991-1004-36	759	SILVER	36	silver
Sun-1991-1004-267	1137	TENDON	267	sinew
Sun-1991-1004-683	1261	SING	683	sing
Sun-1991-1004-334	1758	OLDER SISTER	334	sister (elder)
Sun-1991-1004-336	1761	YOUNGER SISTER	336	sister (younger)
Sun-1991-1004-574	1416	SIT	574	sit
Sun-1991-1004-916	1703	SIX	916	six
Sun-1991-1004-926	2454	SIXTEEN	926	sixteen
Sun-1991-1004-935	1718	SIXTY	935	sixty
Sun-1991-1004-266	763	SKIN	266	skin
Sun-1991-1004-603	275	PEEL	603	skin / flay
Sun-1991-1004-380	1600	SKIRT	380	skirt
Sun-1991-1004-1	1732	SKY	1	sky
Sun-1991-1004-828			828	slanting, not upright
Sun-1991-1004-582	1585	SLEEP	582	sleep
Sun-1991-1004-377	2953	SLEEVE	377	sleeve
Sun-1991-1004-30			30	slope
Sun-1991-1004-863	701	SLOW	863	slow
Sun-1991-1004-995	701	SLOW	995	slowly
Sun-1991-1004-801	1246	SMALL	801	small
Sun-1991-1004-287	1054	SMALLPOX	287	smallpox
Sun-1991-1004-548	1586	SMELL (PERCEIVE)	548	smell
Sun-1991-1004-46	778	SMOKE (EXHAUST)	46	smoke
Sun-1991-1004-882	1234	SMOOTH	882	smooth
Sun-1991-1004-152	730	SNAKE	152	snake
Sun-1991-1004-278	208	NASAL MUCUS (SNOT)	278	snot
Sun-1991-1004-9	784	SNOW	9	snow
Sun-1991-1004-767	2069	SOAK (VERB)	767	soak / immerse(e.g. seed)
Sun-1991-1004-462	788	SOAP	462	soap
Sun-1991-1004-383	1522	SOCK	383	socks
Sun-1991-1004-832	1856	SOFT	832	soft
Sun-1991-1004-307	1941	SOLDIER	307	soldier
Sun-1991-1004-339	1620	SON	339	son
Sun-1991-1004-342	1056	SON-IN-LAW	342	son-in-law
Sun-1991-1004-498	1096	SONG	498	song
Sun-1991-1004-192	347	SORGHUM	192	sorghum
Sun-1991-1004-524	811	SOUL	524	soul / spirit
Sun-1991-1004-401	1547	SOUP	401	soup
Sun-1991-1004-887	1906	SOUR	887	sour
Sun-1991-1004-49	1595	SOUTH	49	south
Sun-1991-1004-418	1176	SPADE	418	spade
Sun-1991-1004-148	1854	SPARROW	148	sparrow
Sun-1991-1004-159	843	SPIDER	159	spider
Sun-1991-1004-614	121	SPIN	614	spin (yarn)
Sun-1991-1004-542	1440	SPIT	542	spit
Sun-1991-1004-70	2144	SPRING OR WELL	70	spring
Sun-1991-1004-23	849	SPRING (OF WATER)	23	spring (water)
Sun-1991-1004-808	850	SQUARE	808	square
Sun-1991-1004-569	1442	STAND	569	stand
Sun-1991-1004-4	1430	STAR	4	star
Sun-1991-1004-715	713	STEAL	715	steal
Sun-1991-1004-40	2343	STEEL	40	steel
Sun-1991-1004-466			466	steelyard
Sun-1991-1004-826	2717	STEEP	826	steep
Sun-1991-1004-223	2628	PLANT STEM	223	stem / stalk
Sun-1991-1004-570	1158	STEP	570	step / pass over (ditch)
Sun-1991-1004-429	1295	STICK	429	stick
Sun-1991-1004-787	571	STING	787	sting
Sun-1991-1004-894	42	STINKING	894	stinky
Sun-1991-1004-638	696	STIR	638	stir / churn
Sun-1991-1004-629	2162	STIR FRY	629	stir-fry
Sun-1991-1004-269	819	STOMACH	269	stomach
Sun-1991-1004-227	1762	STONE (OF FRUIT)	227	stone / pit
Sun-1991-1004-42	857	STONE	42	stone / rock
Sun-1991-1004-454	2058	STOOL	454	stool
Sun-1991-1004-500	2060	STORY	500	story / tale
Sun-1991-1004-821	1404	STRAIGHT	821	straight
Sun-1991-1004-645	940	STRAIN	645	strain (tea)
Sun-1991-1004-513	202	STRENGTH	513	strength
Sun-1991-1004-589	353	STRIKE	589	strike (iron)
Sun-1991-1004-550	2133	STRIKE OR BEAT	550	strike with open palm
Sun-1991-1004-313	753	PUPIL (STUDENT)	313	student
Sun-1991-1004-666	2006	FILL	666	stuff (hole) up
Sun-1991-1004-905	1518	STUPID	905	stupid
Sun-1991-1004-404	862	SUGAR	404	sugar
Sun-1991-1004-197	146	SUGAR CANE	197	sugarcane
Sun-1991-1004-71	1342	SUMMER	71	summer
Sun-1991-1004-2	1343	SUN	2	sun
Sun-1991-1004-835	2340	SUNNY	835	sunny
Sun-1991-1004-516			516	surname
Sun-1991-1004-687			687	surround
Sun-1991-1004-147			147	swallow
Sun-1991-1004-540	897	SWALLOW	540	swallow
Sun-1991-1004-541	897	SWALLOW	541	swallow
Sun-1991-1004-277	125	SWEAT (SUBSTANCE)	277	sweat
Sun-1991-1004-657	230	SWEEP	657	sweep
Sun-1991-1004-888	717	SWEET	888	sweet
Sun-1991-1004-194	159	SWEET POTATO	194	sweet potato
Sun-1991-1004-778			778	swollen
Sun-1991-1004-452	1775	TABLE	452	table
Sun-1991-1004-966			966	tael
Sun-1991-1004-177	1220	TAIL	177	tail
Sun-1991-1004-549	1749	TAKE	549	take
Sun-1991-1004-676			676	take back / put away
Sun-1991-1004-647	1755	UNDRESS	647	take off (clothing)
Sun-1991-1004-196	351	TARO	196	taro
Sun-1991-1004-621	709	TEACH	621	teach
Sun-1991-1004-312	1038	TEACHER	312	teacher
Sun-1991-1004-239	1651	TEAR (OF EYE)	239	tear
Sun-1991-1004-553	1735	TEAR (SHRED)	553	tear
Sun-1991-1004-698	1711	TELL	698	tell
Sun-1991-1004-363	911	TEMPLE	363	temple
Sun-1991-1004-920	1515	TEN	920	ten
Sun-1991-1004-941	2078	TEN THOUSAND	941	ten thousand
Sun-1991-1004-859	1954	GENTLE	859	tender
Sun-1991-1004-983	78	THAT	983	that
Sun-1991-1004-984	1937	THERE	984	there
Sun-1991-1004-978	817	THEY	978	they
Sun-1991-1004-977	2635	THEY TWO	977	they two
Sun-1991-1004-811			811	thick
Sun-1991-1004-813			813	thick
Sun-1991-1004-844	1244	THICK	844	thick
Sun-1991-1004-814	2308	THIN	814	thin
Sun-1991-1004-852	1400	THIN (SLIM)	852	thin (of people)
Sun-1991-1004-812	2249	THIN (OF SHAPE OF OBJECT)	812	thin (slender)
Sun-1991-1004-845			845	thin (watery)
Sun-1991-1004-518	738	THING	518	thing
Sun-1991-1004-515	738	THING	515	thing / matter / event
Sun-1991-1004-727	1415	THINK (REFLECT)	727	think
Sun-1991-1004-898	847	THIRSTY	898	thirsty
Sun-1991-1004-923	1708	THIRTEEN	923	thirteen
Sun-1991-1004-932	1715	THIRTY	932	thirty
Sun-1991-1004-981	1214	THIS	981	this
Sun-1991-1004-230	124	THORN	230	thorn
Sun-1991-1004-940	1843	THOUSAND	940	thousand
Sun-1991-1004-421	1161	THREAD	421	thread
Sun-1991-1004-913	492	THREE	913	three
Sun-1991-1004-249	1346	THROAT	249	throat
Sun-1991-1004-558	1456	THROW	558	throw
Sun-1991-1004-5	1150	THUNDER	5	thunder
Sun-1991-1004-755	2378	THUNDER (VERB)	755	thunder
Sun-1991-1004-664	1917	TIE	664	tie (e.g. firewood)into a bund
Sun-1991-1004-124	846	TIGER	124	tiger
Sun-1991-1004-881	3053	TIGHT	881	tight
Sun-1991-1004-358			358	tile
Sun-1991-1004-62	892	TIME	62	time
Sun-1991-1004-41	893	TIN (METAL)	41	tin
Sun-1991-1004-899	1757	TIRED	899	tired
Sun-1991-1004-217	974	TOBACCO	217	tobacco
Sun-1991-1004-89	1283	TODAY	89	today
Sun-1991-1004-92	1329	TOMORROW	92	tomorrow
Sun-1991-1004-245	1205	TONGUE	245	tongue
Sun-1991-1004-244	1380	TOOTH	244	tooth
Sun-1991-1004-57	1753	TOP	57	top
Sun-1991-1004-479	900	TRAIN	479	train
Sun-1991-1004-567	575	TREAD	567	tread
Sun-1991-1004-701	499	CURE	701	treat / cure
Sun-1991-1004-178	906	TREE	178	tree
Sun-1991-1004-777			777	tremble
Sun-1991-1004-874	1657	TRUE	874	true
Sun-1991-1004-457	1465	BOX	457	trunk / box
Sun-1991-1004-856	537	TURBID	856	turbid / muddy
Sun-1991-1004-208	3067	TURNIP	208	turnip
Sun-1991-1004-922	1707	TWELVE	922	twelve
Sun-1991-1004-930	1710	TWENTY	930	twenty
Sun-1991-1004-931	1734	TWENTY ONE	931	twenty-one
Sun-1991-1004-552	430	TWIST	552	twist together
Sun-1991-1004-912	1498	TWO	912	two
Sun-1991-1004-848	1548	UGLY	848	ugly
Sun-1991-1004-329	2694	MATERNAL UNCLE (HUSBAND OF ONE'S MATERNAL AUNT)	329	uncle (maternal aunt's husband
Sun-1991-1004-327	2692	MATERNAL UNCLE (MOTHER'S BROTHER)	327	uncle (maternal)
Sun-1991-1004-325	2690	UNCLE (HUSBAND OF FATHER'S SISTER)	325	uncle (paternal aunt's husband
Sun-1991-1004-321	2173	PATERNAL UNCLE (FATHER'S OLDER BROTHER)	321	uncle (paternal, elder)
Sun-1991-1004-323	2174	PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)	323	uncle (paternal, younger)
Sun-1991-1004-58	1485	BELOW OR UNDER	58	underneath
Sun-1991-1004-723	1536	UNDERSTAND	723	understand
Sun-1991-1004-662	352	UNTIE	662	untie
Sun-1991-1004-824			824	upright
Sun-1991-1004-283	1142	URINE	283	urine
Sun-1991-1004-679	2072	USE (VERB)	679	use
Sun-1991-1004-206	924	VEGETABLES	206	vegetable
Sun-1991-1004-366	586	GARDEN	366	vegetable garden
Sun-1991-1004-478	2549	VEHICLE	478	vehicle
Sun-1991-1004-997	1311	VERY	997	very
Sun-1991-1004-362	930	VILLAGE	362	village
Sun-1991-1004-512	1363	VOICE	512	voice
Sun-1991-1004-543	1278	VOMIT	543	vomit
Sun-1991-1004-489	1122	WAGES	489	wages
Sun-1991-1004-261	1681	WAIST	261	waist
Sun-1991-1004-706	1590	WAIT (FOR)	706	wait
Sun-1991-1004-583	1602	WAKE UP	583	wake up
Sun-1991-1004-572	1443	WALK	572	walk
Sun-1991-1004-350	933	WALL (OF HOUSE)	350	wall
Sun-1991-1004-674	1784	WANT	674	want
Sun-1991-1004-885	1232	WARM	885	warm
Sun-1991-1004-632	2032	WARM UP	632	warm (oneself) near fire
Sun-1991-1004-649	1453	WASH	649	wash (clothes)
Sun-1991-1004-648			648	wash (hand)
Sun-1991-1004-445	915	SINK (BASIN)	445	washbasin
Sun-1991-1004-10	948	WATER	10	water
Sun-1991-1004-599	550	DILUTE	599	water
Sun-1991-1004-110	2516	WATER BUFFALO	110	water buffalo
Sun-1991-1004-971	1130	WE (EXCLUSIVE)	971	we
Sun-1991-1004-972	1131	WE (INCLUSIVE)	972	we (inclusive)
Sun-1991-1004-970	2634	WE TWO	970	we two
Sun-1991-1004-613	133	WEAVE	613	weave
Sun-1991-1004-413			413	wedge
Sun-1991-1004-718			718	weep
Sun-1991-1004-620	1098	WEIGH	620	weigh
Sun-1991-1004-22	954	WELL	22	well
Sun-1991-1004-48	1817	WEST	48	west
Sun-1991-1004-865	1726	WET	865	wet
Sun-1991-1004-986	1236	WHAT	986	what
Sun-1991-1004-188	1077	WHEAT	188	wheat
Sun-1991-1004-988	1237	WHERE	988	where
Sun-1991-1004-987	727	WHICH	987	which
Sun-1991-1004-430	2630	WHIP	430	whip
Sun-1991-1004-840	1335	WHITE	840	white
Sun-1991-1004-985	1235	WHO	985	who
Sun-1991-1004-815	1243	WIDE	815	wide
Sun-1991-1004-338	1199	WIFE	338	wife
Sun-1991-1004-144	2776	WILD GOOSE	144	wild goose
Sun-1991-1004-182	818	WILLOW	182	willow
Sun-1991-1004-681	866	WIN	681	win
Sun-1991-1004-797	866	WIN	797	win / triumph
Sun-1991-1004-7	960	WIND	7	wind
Sun-1991-1004-354	1375	WINDOW	354	window
Sun-1991-1004-171	1257	WING	171	wing
Sun-1991-1004-642	2462	WINNOWING	642	winnow
Sun-1991-1004-73	1471	WINTER	73	winter
Sun-1991-1004-624	1454	WIPE	624	wipe
Sun-1991-1004-791			791	wither
Sun-1991-1004-130	522	WOLF	130	wolf
Sun-1991-1004-291	962	WOMAN	291	woman
Sun-1991-1004-469	1803	WOOD	469	wood
Sun-1991-1004-495	1599	WORD	495	word / character
Sun-1991-1004-585	984	WORK (LABOUR)	585	work / labor
Sun-1991-1004-309	2977	WORKER	309	worker
Sun-1991-1004-663	1113	WRAP	663	wrap
Sun-1991-1004-554			554	wring (e.g. wet cloth)
Sun-1991-1004-374	1323	CLOCK	374	wristwatch
Sun-1991-1004-623	1672	WRITE	623	write
Sun-1991-1004-903	1390	WRONG	903	wrong / mistaken
Sun-1991-1004-63	1226	YEAR	63	year
Sun-1991-1004-64	1789	AGE	64	year / age
Sun-1991-1004-69	2330	YEAR AFTER NEXT YEAR	69	year after next
Sun-1991-1004-68	2331	YEAR BEFORE LAST YEAR	68	year before last
Sun-1991-1004-66	514	LAST YEAR	66	year, last
Sun-1991-1004-67	515	NEXT YEAR	67	year, next
Sun-1991-1004-65	513	THIS YEAR	65	year, this
Sun-1991-1004-838	1424	YELLOW	838	yellow
Sun-1991-1004-90	1174	YESTERDAY	90	yesterday
Sun-1991-1004-416	14	YOKE	416	yoke
Sun-1991-1004-975	1213	YOU	975	you (pl.)
Sun-1991-1004-973	1215	THOU	973	you (sg.)
Sun-1991-1004-974	2111	YOU TWO	974	you two
Sun-1991-1004-858	1207	YOUNG	858	young
Sun-1991-1004-293	76	YOUNG MAN	293	young man
Sun-1991-1004-294	77	YOUNG WOMAN	294	young woman
Sun-1991-1004-943	1294	ZERO	943	zero
